GIDTR,State,State_name,County,County_name,Tract,Num_BGs_in_Tract,pct_Prs_Blw_Pov_Lev_ACS__,pct_Civ_unemp_16p_ACS__,pct_Not_HS_Grad_ACS__,pct_College_ACS__,pct_Renter_Occp_HU_ACS__,pct_Vacant_Units_ACS__,No_Health_Ins_ACS__,pct_Males_ACS__,pct_NH_White_alone_ACS__,pct_NH_Blk_alone_ACS__,Tot_Population_ACS__,LAND_AREA,pct_Pop_25_44_ACS__,pct_Pop_Below25_ACS__,pct_Pop_45plus_ACS__,Pop_density_calculated_ACS,Pct_No_Health_Ins_CALCULATED_ACS__,Med_HHD_Inc_Thousands_ACS__,dist_general_km,dist_sud_km,general_facility_count,sud_facility_count,general_facility_count_5km,sud_facility_count_5km,general_facilities_per_10k,sud_facilities_per_10k,general_facilities_per_10k_5km,sud_facilities_per_10k_5km,accessibility_general_2sfca_10km_per10k,accessibility_sud_2sfca_10km_per10k,accessibility_general_2sfca_20km_per10k,accessibility_sud_2sfca_20km_per10k,accessibility_general_2sfca_30km_per10k,accessibility_sud_2sfca_30km_per10k,Intent,Period,Count,Rate,Rate_M,Rate_M_CI,Rate_Independent,Med_HHD_Inc_Thousands_ACS___Neighbor_1,Med_HHD_Inc_Thousands_ACS___Neighbor_Avg,pct_Renter_Occp_HU_ACS___Neighbor_1,pct_Renter_Occp_HU_ACS___Neighbor_Avg,pct_Prs_Blw_Pov_Lev_ACS___Neighbor_1,pct_Prs_Blw_Pov_Lev_ACS___Neighbor_Avg,pct_Vacant_Units_ACS___Neighbor_1,pct_Vacant_Units_ACS___Neighbor_Avg,Pct_No_Health_Ins_CALCULATED_ACS___Neighbor_1,Pct_No_Health_Ins_CALCULATED_ACS___Neighbor_Avg,Rate_Independent_Neighbor_1,Rate_Independent_Neighbor_Avg,year_pair,Cluster_ID
53033030305,53,Washington,33,King County,30305,3,4.94,3.93,3.14,45.91,26.84,8.01,115.0,44.1,54.99,7.9,4748.0,1.475,17.73,22.95,58.79,3218.98,2.42,80.223,4.118,4.542,0,0,2,1,0.0,0.0,4.212,2.106,0.686,0.569,0.677,0.491,0.611,0.369,Drug_OD,TTM,1-9,29.1,1.0,17.0-59.4,26.3,112.355,106.539,17.08,28.15,4.83,8.75,4.3,6.953,4.89,5.117,26.3,30.867,2024→2025,0
53033030306,53,Washington,33,King County,30306,4,4.83,3.86,7.42,40.61,17.08,4.3,277.0,52.08,52.43,11.31,5661.0,1.431,29.87,22.52,41.99,3955.97,4.89,112.355,4.726,5.202,0,0,2,0,0.0,0.0,3.533,0.0,0.588,0.973,0.612,0.49,0.573,0.355,Drug_OD,TTM,1-9,29.1,1.0,17.0-59.4,26.3,80.223,91.417,26.84,35.623,4.94,6.65,8.01,4.76,2.42,5.193,26.3,35.433,2024→2025,0
53033030308,53,Washington,33,King County,30308,4,7.48,5.31,13.42,31.61,53.66,3.79,370.0,50.31,30.11,23.89,6313.0,0.832,27.64,28.65,34.11,7587.74,5.86,86.983,1.67,2.163,0,0,14,4,0.0,0.0,22.176,6.336,0.866,0.402,0.712,0.485,0.643,0.364,Drug_OD,TTM,1-9,32.4,1.0,18.4-67.7,40.0,89.73,94.746,64.49,40.423,7.16,8.207,4.8,3.353,6.09,7.26,40.0,35.433,2024→2025,0
53033030309,53,Washington,33,King County,30309,4,7.16,2.22,4.41,35.93,64.49,4.8,337.0,54.26,43.66,28.15,5531.0,0.847,38.65,17.15,38.03,6530.11,6.09,89.73,0.621,1.718,1,0,14,4,1.808,0.0,25.312,7.232,0.937,0.406,0.735,0.482,0.668,0.368,Drug_OD,TTM,1-9,32.4,1.0,18.4-67.7,40.0,86.983,65.498,53.66,57.8,7.48,12.18,3.79,3.473,5.86,8.637,40.0,42.4,2024→2025,0
53033030311,53,Washington,33,King County,30311,4,7.53,4.84,7.14,25.91,26.37,2.48,364.0,56.74,46.61,10.87,4984.0,0.734,35.83,22.65,34.41,6790.19,7.3,107.045,2.893,3.384,0,0,9,4,0.0,0.0,18.058,8.026,0.712,0.87,0.662,0.484,0.593,0.351,Drug_OD,TTM,1-9,32.4,1.0,18.4-67.7,40.0,86.983,93.187,53.66,32.527,7.48,5.75,3.79,5.367,5.86,4.39,40.0,30.867,2024→2025,0
53033030313,53,Washington,33,King County,30313,3,19.21,6.61,10.27,18.73,66.6,2.91,560.0,51.22,27.16,17.81,5316.0,1.568,27.99,31.25,32.08,3390.31,10.53,50.929,0.362,0.178,5,2,14,4,9.406,3.762,26.336,7.524,1.149,0.465,0.816,0.489,0.715,0.378,Drug_OD,TTM,10,60.2,0.0,,43.6,58.583,81.724,53.14,51.377,9.85,10.5,3.72,4.8,9.52,8.233,43.6,42.4,2024→2025,3
53033030314,53,Washington,33,King County,30314,3,9.85,4.1,4.65,33.15,53.14,3.72,458.0,40.4,30.38,18.06,4812.0,0.962,16.79,21.67,57.87,5002.08,9.52,58.583,0.78,0.854,3,0,14,4,6.234,0.0,29.094,8.313,1.048,0.411,0.779,0.46,0.694,0.37,Drug_OD,TTM,10,60.2,0.0,,43.6,50.929,70.497,66.6,64.68,19.21,13.24,2.91,3.063,10.53,11.66,43.6,42.4,2024→2025,3
53033030403,53,Washington,33,King County,30403,3,3.41,3.89,5.97,38.72,16.62,0.0,74.0,49.5,60.61,12.51,5050.0,1.451,26.04,21.11,46.89,3480.36,1.47,109.279,2.647,3.859,0,0,8,2,0.0,0.0,15.842,3.96,0.884,0.815,0.671,0.441,0.648,0.344,Drug_OD,TTM,10,32.3,0.0,,38.8,77.162,95.769,42.6,31.427,11.25,8.8,3.6,4.147,6.18,6.26,38.8,38.8,2024→2025,0
53033030404,53,Washington,33,King County,30404,3,9.68,6.65,6.11,27.13,18.89,2.97,258.0,48.67,53.34,1.32,4839.0,2.316,28.17,22.79,41.54,2089.38,5.33,109.957,3.459,4.518,0,0,7,1,0.0,0.0,14.466,2.067,0.963,0.217,0.71,0.408,0.689,0.344,Drug_OD,TTM,10,32.3,0.0,,38.8,100.188,98.69,32.79,24.187,5.47,5.703,5.87,2.543,7.27,5.59,38.8,38.8,2024→2025,0
53033030405,53,Washington,33,King County,30405,3,1.81,6.41,16.47,26.46,15.23,0.0,75.0,58.33,78.26,0.0,3638.0,1.903,22.24,31.09,44.86,1911.72,2.06,97.619,1.626,3.619,0,0,17,2,0.0,0.0,46.729,5.498,1.163,0.347,0.831,0.428,0.741,0.362,Drug_OD,TTM,10,32.3,0.0,,38.8,86.602,94.55,23.15,30.813,8.23,9.397,1.76,4.503,8.03,8.13,38.8,40.4,2024→2025,0
53033030406,53,Washington,33,King County,30406,2,5.47,6.64,7.79,27.36,32.79,5.87,205.0,56.26,49.63,6.84,2821.0,1.035,31.97,23.22,41.76,2725.6,7.27,100.188,1.656,2.626,0,0,13,3,0.0,0.0,46.083,10.635,1.035,0.264,0.748,0.435,0.693,0.352,Drug_OD,TTM,10,32.3,0.0,,38.8,97.619,101.479,15.23,23.54,1.81,8.66,0.0,2.95,2.06,5.493,38.8,40.4,2024→2025,0
53033030407,53,Washington,33,King County,30407,2,14.49,7.26,17.22,28.51,36.5,5.88,232.0,53.23,40.62,13.83,2553.0,1.736,29.57,19.89,40.5,1470.62,9.09,96.86,0.487,1.757,1,0,18,4,3.917,0.0,70.505,15.668,1.216,0.396,0.841,0.466,0.738,0.375,Drug_OD,TTM,10,60.2,0.0,,43.6,50.929,82.912,66.6,38.207,19.21,8.83,2.91,2.927,10.53,6.62,43.6,40.4,2024→2025,3
53033030501,53,Washington,33,King County,30501,2,23.19,5.1,7.6,15.74,89.85,15.52,325.0,51.54,60.73,10.6,2699.0,4.39,30.34,15.34,52.02,614.81,12.04,30.327,1.155,1.385,3,0,8,3,11.115,0.0,29.641,11.115,1.386,0.548,1.038,0.473,0.914,0.423,Drug_OD,TTM,12,67.3,0.0,,61.6,76.19,96.92,54.92,39.037,9.52,6.587,8.39,5.873,8.72,5.81,30.1,45.133,2024→2025,3
53033030503,53,Washington,33,King County,30503,3,8.89,3.47,13.36,24.4,53.31,9.23,234.0,47.01,40.85,17.34,5599.0,1.205,30.52,23.04,36.45,4646.47,4.18,68.927,1.209,0.616,1,2,15,6,1.786,3.572,26.79,10.716,1.08,0.46,0.981,0.395,0.896,0.392,Drug_OD,TTM,1-9,35.3,1.0,20.0-74.1,43.7,80.828,62.448,39.33,61.367,10.71,14.473,3.85,9.253,10.85,10.537,43.7,45.133,2024→2025,3
53033030504,53,Washington,33,King County,30504,4,9.52,5.92,11.75,16.88,54.92,8.39,458.0,49.48,55.8,16.38,5251.0,0.589,28.93,24.13,38.66,8915.11,8.72,76.19,0.827,0.622,0,1,6,3,0.0,1.904,11.426,5.713,0.93,0.343,0.894,0.369,0.811,0.357,Drug_OD,TTM,1-9,24.3,1.0,13.8-50.9,30.1,99.193,70.965,18.99,51.44,5.6,12.867,4.16,8.497,7.01,8.96,30.1,40.6,2024→2025,3
53033030600,53,Washington,33,King County,30600,4,9.81,9.05,8.85,18.46,45.48,5.81,464.0,55.57,62.57,4.79,5926.0,1.305,25.55,24.57,42.74,4541.0,7.83,83.375,1.493,2.187,1,0,6,3,1.687,0.0,10.125,5.062,0.937,0.37,0.992,0.4,0.817,0.353,Drug_OD,TTM,1-9,24.3,1.0,13.8-50.9,30.1,61.269,77.141,54.79,51.513,5.96,7.11,0.0,4.197,12.36,10.37,44.7,34.967,2024→2025,3
53033030700,53,Washington,33,King County,30700,3,5.96,5.56,17.76,14.44,54.79,0.0,556.0,47.88,35.63,13.8,4499.0,0.6,26.45,25.61,41.9,7498.33,12.36,61.269,1.386,3.129,0,0,6,1,0.0,0.0,13.336,2.223,0.84,0.29,0.869,0.376,0.761,0.337,Drug_OD,TTM,1-9,44.3,1.0,26.7-87.5,44.7,78.427,75.237,47.58,47.293,7.14,8.833,4.44,4.933,7.46,9.513,44.7,39.833,2024→2025,3
53033030801,53,Washington,33,King County,30801,4,9.55,7.2,29.48,9.97,48.82,4.55,944.0,45.92,26.14,13.5,7127.0,2.686,26.48,34.02,30.65,2653.39,13.25,63.908,2.435,4.413,0,0,6,1,0.0,0.0,8.419,1.403,1.078,0.375,0.953,0.426,0.779,0.359,Drug_OD,TTM,1-9,44.3,1.0,26.7-87.5,44.7,61.269,75.433,54.79,41.84,5.96,7.11,0.0,2.067,12.36,9.283,44.7,42.733,2024→2025,3
53033030802,53,Washington,33,King County,30802,2,7.14,1.34,16.68,14.63,47.58,4.44,303.0,53.83,54.87,3.2,4059.0,0.535,36.09,24.68,33.63,7586.92,7.46,78.427,2.743,4.369,0,0,6,1,0.0,0.0,14.782,2.464,0.722,0.231,0.851,0.359,0.739,0.327,Drug_OD,TTM,1-9,44.3,1.0,26.7-87.5,44.7,61.269,65.351,54.79,44.26,5.96,10.12,0.0,2.953,12.36,12.97,44.7,39.6,2024→2025,3
53033030901,53,Washington,33,King County,30901,3,8.23,6.85,20.76,14.58,23.15,1.76,327.0,53.78,34.84,14.82,4070.0,1.205,34.89,28.25,29.98,3377.59,8.03,86.602,3.34,5.253,0,0,6,0,0.0,0.0,14.742,0.0,0.975,0.264,0.784,0.39,0.727,0.345,Drug_OD,TTM,10,32.3,0.0,,38.8,63.908,79.629,48.82,38.453,9.55,7.387,4.55,2.897,13.25,7.05,44.7,40.767,2024→2025,0
53033030902,53,Washington,33,King County,30902,4,10.8,3.58,9.47,20.31,51.31,4.14,359.0,42.16,54.25,7.82,6148.0,1.508,38.26,24.37,33.58,4076.92,5.84,77.361,3.632,6.694,0,0,5,0,0.0,0.0,8.133,0.0,0.77,0.194,0.781,0.384,0.704,0.332,Drug_OD,TTM,10,32.3,0.0,,38.8,86.602,86.822,23.15,30.287,8.23,9.153,1.76,3.093,8.03,8.87,38.8,40.767,2024→2025,0
53033031000,53,Washington,33,King County,31000,3,1.71,2.08,4.59,53.21,14.74,2.05,159.0,52.42,62.77,9.52,4550.0,4.812,29.67,19.86,44.59,945.55,3.49,131.316,3.03,6.352,0,0,1,0,0.0,0.0,2.198,0.0,0.62,0.301,0.966,0.389,0.762,0.331,Drug_OD,TTM,1-9,25.3,1.0,12.9-58.7,29.4,70.877,75.112,29.17,44.86,14.85,11.503,4.31,3.253,13.3,10.59,29.4,34.5,2024→2025,0
53033031101,53,Washington,33,King County,31101,3,12.52,8.62,10.91,20.99,57.83,1.01,515.0,55.06,34.3,5.02,4677.0,1.926,35.45,29.25,29.44,2428.35,11.01,76.031,3.465,4.235,0,0,5,1,0.0,0.0,10.691,2.138,0.79,0.329,0.973,0.384,0.797,0.337,Drug_OD,TTM,1-9,25.3,1.0,12.9-58.7,29.4,70.877,82.738,29.17,39.827,14.85,10.17,4.31,4.773,13.3,10.387,29.4,29.867,2024→2025,0
53033031102,53,Washington,33,King County,31102,3,14.85,4.99,8.82,15.81,29.17,4.31,447.0,48.69,52.71,2.23,3362.0,0.895,27.6,24.21,42.57,3756.42,13.3,70.877,3.752,4.95,0,0,5,1,0.0,0.0,14.872,2.974,0.651,0.25,0.899,0.361,0.759,0.324,Drug_OD,TTM,1-9,25.3,1.0,12.9-58.7,29.4,76.031,95.258,57.83,40.05,12.52,7.123,1.01,2.5,11.01,7.32,29.4,34.5,2024→2025,0
53033031202,53,Washington,33,King County,31202,5,9.91,7.06,11.71,24.68,18.23,10.38,886.0,49.59,60.27,2.88,6046.0,25.704,22.48,28.0,43.6,235.22,14.65,104.053,7.974,3.153,0,1,0,1,0.0,1.654,0.0,1.654,1.639,0.566,1.266,0.364,0.833,0.328,Drug_OD,TTM,1-9,34.1,1.0,20.3-68.0,31.0,120.583,129.516,9.51,9.22,4.66,1.87,12.17,5.557,3.56,3.47,31.0,22.733,2024→2025,0
53033031204,53,Washington,33,King County,31204,5,0.95,2.01,5.92,37.19,6.84,0.57,126.0,52.38,75.81,0.39,6357.0,14.239,19.32,20.97,51.4,446.45,1.98,118.966,5.669,6.081,0,0,0,0,0.0,0.0,0.0,0.0,0.937,0.332,1.234,0.378,0.912,0.364,Drug_OD,TTM,1-9,24.5,1.0,13.2-53.9,18.6,123.313,97.769,11.31,37.99,5.89,8.087,0.0,1.737,1.79,7.61,18.6,26.033,2024→2025,0
53033031206,53,Washington,33,King County,31206,3,5.85,3.82,11.55,25.49,44.83,4.2,561.0,52.19,53.84,0.57,5591.0,1.403,26.33,35.15,34.36,3985.03,10.03,93.963,2.96,3.04,0,0,5,3,0.0,0.0,8.943,5.366,0.844,0.321,0.977,0.353,0.816,0.338,Drug_OD,TTM,1-9,24.3,1.0,13.8-50.9,30.1,99.193,86.2,18.99,40.767,5.6,9.31,4.16,3.66,7.01,8.617,30.1,29.867,2024→2025,3
53033031208,53,Washington,33,King County,31208,3,5.6,3.13,8.52,35.33,18.99,4.16,313.0,55.1,57.32,0.0,4463.0,1.011,31.28,33.32,31.82,4414.44,7.01,99.193,2.137,1.959,0,0,6,3,0.0,0.0,13.444,6.722,0.901,0.354,0.967,0.349,0.827,0.353,Drug_OD,TTM,1-9,24.3,1.0,13.8-50.9,30.1,93.963,84.509,44.83,48.41,5.85,8.393,4.2,6.133,10.03,8.86,30.1,30.1,2024→2025,3
53033031301,53,Washington,33,King County,31301,2,4.66,4.5,7.67,27.01,9.51,12.17,75.0,45.82,81.32,0.0,2104.0,12.733,23.24,18.34,52.94,165.24,3.56,120.583,4.854,4.848,0,0,2,1,0.0,0.0,9.506,4.753,1.409,0.536,0.891,0.246,0.587,0.208,Drug_OD,TTM,1-9,34.1,1.0,20.3-68.0,31.0,93.482,110.094,22.96,23.01,10.35,7.357,5.16,6.673,3.17,7.137,31.0,31.0,2024→2025,0
53033031302,53,Washington,33,King County,31302,4,10.35,2.71,4.57,24.08,22.96,5.16,153.0,46.91,74.62,1.33,4822.0,4.185,25.05,24.08,43.08,1152.21,3.17,93.482,2.324,2.337,0,0,4,1,0.0,0.0,8.295,2.074,1.405,0.42,0.704,0.192,0.441,0.135,Drug_OD,TTM,1-9,34.1,1.0,20.3-68.0,31.0,132.747,119.128,27.84,18.527,1.81,5.46,4.48,9.01,3.59,7.267,31.0,31.0,2024→2025,0
53033031400,53,Washington,33,King County,31400,4,1.81,4.87,4.88,37.51,27.84,4.48,228.0,52.37,81.54,0.02,6355.0,2.457,26.58,22.64,46.68,2586.49,3.59,132.747,0.323,0.543,4,1,4,1,6.294,1.574,6.294,1.574,1.423,0.415,0.715,0.191,0.443,0.128,Drug_OD,TTM,1-9,34.1,1.0,20.3-68.0,31.0,93.482,106.039,22.96,16.9,10.35,8.307,5.16,9.237,3.17,7.127,31.0,31.0,2024→2025,0
53033031502,53,Washington,33,King County,31502,3,6.6,1.94,2.77,29.9,21.05,4.08,231.0,52.99,83.57,0.0,4827.0,396.078,23.7,18.52,50.36,12.19,4.79,96.304,25.731,27.351,0,0,0,0,0.0,0.0,0.0,0.0,1.416,0.472,0.864,0.38,0.574,0.229,Drug_OD,TTM,1-9,22.7,1.0,11.5-53.1,16.5,149.155,144.188,5.6,17.42,3.46,3.407,25.7,10.06,0.84,1.57,17.1,21.533,2024→2025,0
53033031601,53,Washington,33,King County,31601,4,5.89,2.59,7.62,32.11,11.31,0.0,104.0,50.3,71.58,0.76,5809.0,5.664,24.22,25.87,46.07,1025.6,1.79,123.313,3.454,8.988,0,0,5,0,0.0,0.0,8.607,0.0,0.822,0.178,0.981,0.297,0.841,0.324,Drug_OD,TTM,1-9,24.5,1.0,13.2-53.9,18.6,116.118,128.028,20.1,12.75,2.81,1.253,2.95,2.483,2.66,3.17,25.9,21.033,2024→2025,0
53033031604,53,Washington,33,King County,31604,4,4.27,2.89,1.71,48.62,8.14,0.8,119.0,49.14,70.84,0.29,5950.0,1.604,32.99,32.82,27.92,3709.48,2.0,135.556,1.68,12.489,0,0,4,0,0.0,0.0,6.723,0.0,0.652,0.0,0.677,0.17,0.711,0.243,Drug_OD,TTM,1-9,18.3,1.0,10.1-39.5,13.9,152.143,138.421,14.98,13.067,4.41,5.34,4.34,2.283,3.66,3.1,13.9,13.9,2024→2025,0
53033031605,53,Washington,33,King County,31605,3,0.0,0.0,0.77,50.42,11.31,3.93,201.0,54.59,80.48,0.44,4129.0,5.942,24.29,23.03,44.93,694.88,4.87,149.0,4.173,9.287,0,0,3,0,0.0,0.0,7.266,0.0,0.606,0.113,0.86,0.229,0.757,0.275,Drug_OD,TTM,1-9,24.5,1.0,13.2-53.9,18.6,135.556,124.996,8.14,13.183,4.27,4.323,0.8,1.25,2.0,2.15,13.9,19.467,2024→2025,0
53033031704,53,Washington,33,King County,31704,4,4.73,2.83,12.54,23.23,29.24,4.83,427.0,50.58,48.95,6.19,6515.0,2.208,26.52,28.55,36.38,2950.63,6.55,115.917,1.984,6.068,0,0,5,0,0.0,0.0,7.675,0.0,0.855,0.206,0.991,0.319,0.89,0.367,Drug_OD,TTM,1-9,27.8,1.0,14.8-62.1,24.2,90.701,113.835,18.44,21.273,2.47,5.727,4.07,1.357,13.97,8.957,24.2,25.333,2024→2025,0
53033031705,53,Washington,33,King County,31705,3,1.93,4.73,12.33,34.71,13.26,3.06,146.0,49.02,73.73,8.48,4255.0,1.95,26.02,25.57,41.48,2182.05,3.43,151.182,2.476,9.076,0,0,4,0,0.0,0.0,9.401,0.0,0.797,0.122,0.832,0.256,0.901,0.365,Drug_OD,TTM,1-9,23.5,1.0,13.6-48.2,25.9,133.304,122.985,7.91,18.427,7.41,6.217,0.0,1.753,3.39,5.713,25.9,25.9,2024→2025,0
53033031707,53,Washington,33,King County,31707,3,0.43,3.49,6.42,54.47,3.86,10.3,104.0,51.12,51.19,30.71,3032.0,1.43,25.3,21.14,46.57,2120.28,3.43,158.333,3.285,6.267,0,0,6,0,0.0,0.0,19.789,0.0,0.837,0.221,0.916,0.307,0.938,0.391,Drug_OD,TTM,1-9,27.8,1.0,14.8-62.1,24.2,90.701,111.256,18.44,18.65,2.47,5.213,4.07,1.357,13.97,9.423,24.2,29.233,2024→2025,0
53033031708,53,Washington,33,King County,31708,3,2.47,0.57,8.37,30.81,18.44,4.07,555.0,51.48,68.17,3.62,3974.0,1.327,30.05,23.18,41.49,2994.72,13.97,90.701,2.35,5.971,0,0,6,0,0.0,0.0,15.098,0.0,0.85,0.224,0.919,0.302,0.92,0.38,Drug_OD,TTM,1-9,27.8,1.0,14.8-62.1,24.2,158.333,129.914,3.86,16.783,0.43,4.943,10.3,5.043,3.43,5.887,24.2,26.767,2024→2025,0
53033031709,53,Washington,33,King County,31709,3,7.41,2.78,4.92,35.17,7.91,0.0,127.0,52.31,60.81,0.93,3751.0,0.828,29.11,32.58,34.87,4530.19,3.39,133.304,0.955,7.924,0,0,4,0,0.0,0.0,10.664,0.0,0.728,0.116,0.811,0.244,0.856,0.34,Drug_OD,TTM,1-9,23.5,1.0,13.6-48.2,25.9,117.5,119.794,37.47,23.057,7.3,3.9,0.0,2.377,9.51,8.97,25.9,25.333,2024→2025,0
53033031710,53,Washington,33,King County,31710,2,7.3,5.86,2.98,28.61,37.47,0.0,425.0,49.13,68.4,3.72,4468.0,0.787,25.65,25.65,42.64,5677.26,9.51,117.5,0.602,8.52,2,0,5,0,4.476,0.0,11.191,0.0,0.696,0.09,0.826,0.255,0.829,0.326,Drug_OD,TTM,1-9,23.5,1.0,13.6-48.2,25.9,133.304,134.212,7.91,10.357,7.41,4.427,0.0,2.773,3.39,3.687,25.9,25.9,2024→2025,0
53033031800,53,Washington,33,King County,31800,3,3.6,3.41,3.33,37.47,5.52,3.53,100.0,51.13,60.11,5.21,5069.0,9.616,20.77,22.96,50.84,527.14,1.97,141.307,4.534,7.958,0,0,1,0,0.0,0.0,1.973,0.0,1.193,0.271,1.082,0.346,1.089,0.451,Drug_OD,TTM,1-9,30.5,1.0,16.0-69.0,22.6,151.182,128.153,13.26,22.113,1.93,8.687,3.06,3.607,3.43,6.303,25.9,26.9,2024→2025,0
53033031904,53,Washington,33,King County,31904,2,2.58,3.71,3.28,48.12,8.52,2.63,79.0,51.45,86.18,0.2,3487.0,7.294,19.73,31.58,45.94,478.06,2.27,130.259,6.82,7.976,0,0,0,0,0.0,0.0,0.0,0.0,0.6,0.062,0.868,0.289,1.008,0.398,Drug_OD,TTM,1-9,25.7,1.0,13.6-57.9,19.0,114.306,109.273,9.1,14.33,9.47,4.983,6.42,4.057,1.4,3.313,19.0,19.767,2024→2025,0
53033031906,53,Washington,33,King County,31906,2,9.47,0.97,7.69,40.91,9.1,6.42,51.0,51.85,73.64,1.54,3630.0,4.079,21.71,21.52,52.84,889.92,1.4,114.306,3.837,9.1,0,0,1,0,0.0,0.0,2.755,0.0,0.614,0.075,0.873,0.265,1.019,0.394,Drug_OD,TTM,1-9,25.7,1.0,13.6-57.9,19.0,150.904,118.054,4.48,20.707,2.95,6.9,5.9,5.143,2.41,4.64,19.0,20.467,2024→2025,0
53033031908,53,Washington,33,King County,31908,3,17.22,6.14,7.12,41.64,45.87,8.67,432.0,49.69,57.2,13.01,4234.0,0.705,31.98,24.87,38.64,6005.67,10.2,89.31,0.505,6.005,1,0,2,0,2.362,0.0,4.724,0.0,0.587,0.155,0.839,0.287,1.001,0.398,Drug_OD,TTM,1-9,21.6,1.0,10.6-52.2,21.2,99.605,121.485,39.8,18.683,21.43,8.303,2.0,2.92,10.86,4.86,21.2,20.467,2024→2025,0
53033031909,53,Washington,33,King County,31909,2,21.43,8.47,3.78,46.97,39.8,2.0,347.0,49.73,41.06,14.62,3195.0,0.74,23.94,26.54,43.1,4317.57,10.86,99.605,0.814,6.652,0,0,2,0,0.0,0.0,6.26,0.0,0.614,0.174,0.876,0.291,0.996,0.403,Drug_OD,TTM,1-9,21.6,1.0,10.6-52.2,21.2,89.31,117.259,45.87,24.58,17.22,9.133,8.67,7.073,10.2,6.77,21.2,24.6,2024→2025,0
53033031910,53,Washington,33,King County,31910,3,0.53,7.65,4.6,55.23,11.77,0.86,54.0,47.9,59.72,4.05,4119.0,1.283,29.06,22.63,44.31,3210.44,1.31,113.947,1.746,5.684,0,0,2,0,0.0,0.0,4.856,0.0,0.565,0.139,0.864,0.297,1.031,0.416,Drug_OD,TTM,1-9,21.6,1.0,10.6-52.2,21.2,89.31,137.454,45.87,19.667,17.22,7.883,8.67,5.67,10.2,4.22,21.2,20.5,2024→2025,0
53033031911,53,Washington,33,King County,31911,3,2.95,1.48,0.99,47.59,4.48,5.9,88.0,50.18,60.78,3.84,3649.0,0.926,30.5,15.12,44.12,3940.6,2.41,150.904,2.124,7.457,0,0,1,0,0.0,0.0,2.74,0.0,0.443,0.081,0.811,0.251,0.967,0.375,Drug_OD,TTM,1-9,25.7,1.0,13.6-57.9,19.0,89.31,105.854,45.87,22.247,17.22,9.073,8.67,5.317,10.2,4.303,21.2,20.467,2024→2025,0
53033031912,53,Washington,33,King County,31912,3,2.42,0.56,13.0,27.6,15.55,1.18,180.0,48.52,79.01,1.36,3817.0,2.963,23.03,26.83,46.92,1288.22,4.72,96.97,4.525,7.303,0,0,1,0,0.0,0.0,2.62,0.0,0.64,0.113,0.911,0.31,1.033,0.411,Drug_OD,TTM,1-9,21.5,1.0,12.2-44.8,21.3,172.148,157.239,8.65,10.687,3.48,2.047,2.44,1.167,0.05,3.8,21.3,20.567,2024→2025,0
53033031913,53,Washington,33,King County,31913,3,3.48,4.85,2.91,48.92,8.65,2.44,2.0,49.03,66.47,0.1,3961.0,1.572,23.48,30.52,40.77,2519.72,0.05,172.148,3.597,6.411,0,0,2,0,0.0,0.0,5.049,0.0,0.532,0.118,0.848,0.281,1.013,0.399,Drug_OD,TTM,1-9,21.5,1.0,12.2-44.8,21.3,113.947,125.954,11.77,11.603,0.53,1.453,0.86,1.033,1.31,4.273,21.2,21.267,2024→2025,0
53033032002,53,Washington,33,King County,32002,2,3.06,6.28,4.89,42.29,18.34,4.57,111.0,50.5,84.11,3.65,2907.0,10.643,25.18,16.31,52.18,273.14,3.82,116.544,7.494,11.308,0,0,0,0,0.0,0.0,0.0,0.0,0.611,0.029,0.833,0.292,0.96,0.38,Drug_OD,TTM,1-9,25.7,1.0,13.6-57.9,19.0,130.259,124.809,8.52,12.373,2.58,6.157,2.63,6.413,2.27,1.443,19.0,17.3,2024→2025,0
53033032003,53,Washington,33,King County,32003,4,5.35,1.22,2.25,46.5,7.23,0.39,114.0,52.08,80.06,0.62,5661.0,46.978,23.02,27.04,45.93,120.5,2.01,146.25,10.051,11.994,0,0,0,0,0.0,0.0,0.0,0.0,1.096,0.515,0.885,0.434,0.814,0.345,Drug_OD,TTM,0,0.0,0.0,,15.4,162.667,143.291,3.74,13.633,2.93,3.647,4.1,2.89,3.71,2.603,15.4,16.967,2024→2025,0
53033032005,53,Washington,33,King County,32005,5,3.94,2.27,5.38,26.45,9.9,5.26,308.0,52.02,62.08,6.15,7263.0,2.416,26.08,27.68,40.19,3006.21,4.24,118.15,1.973,10.738,2,0,6,0,2.754,0.0,8.261,0.0,0.731,0.045,0.854,0.236,0.838,0.327,Drug_OD,TTM,1-9,23.5,1.0,13.6-48.2,25.9,116.118,128.267,20.1,23.61,2.81,4.013,2.95,2.003,2.66,5.2,25.9,25.9,2024→2025,0
53033032006,53,Washington,33,King County,32006,3,2.81,4.68,2.46,31.97,20.1,2.95,144.0,49.9,76.07,5.51,5407.0,2.94,26.35,22.36,44.93,1839.12,2.66,116.118,1.996,10.689,1,0,8,0,1.849,0.0,14.796,0.0,0.846,0.059,0.883,0.259,0.828,0.322,Drug_OD,TTM,1-9,23.5,1.0,13.6-48.2,25.9,118.15,119.654,9.9,19.56,3.94,5.71,5.26,1.753,4.24,5.18,25.9,23.467,2024→2025,0
